"gateway ID","node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","status","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"AA555A0000000101","","2022-04-16 21:23:01.814Z",  93116443, 867300000,0, 4,"CRC_BAD",119,"LORA",125000,"SF7"   ,""   ,-119,-11.8,"3DDE1270-99274E2B-65E247F7-8B5EB1B7-EDA62D2D-63036802-A7806A43-3F3CAB8F-075CFCEB-1F2719E3-52DF960A-2BFEE671-3D318ED4-E615CAF8-EDBAA071-41FACDEE-6338F8B5-02EB59D4-F5FD782F-42552A37-75A17F83-B496EB58-1673E8B6-F39C00AC-8741E1CE-EC016C2C-3CC50D12-032675BE-A95C6011-49CF63"
"AA555A0000000101","","2022-04-16 21:23:02.546Z",  93847532, 867700000,0, 6,"CRC_BAD",209,"LORA",125000,"SF7"   ,"4/5",-120,-11.5,"97BE7840-93D1D7D4-0FD62CFF-AD436815-4D284D14-38607F00-833A75B0-08D87A9F-8CE036D8-26F53BE8-1E0E977F-692FABB1-29AF3325-1933E8AF-E9A2ED68-C7CF119B-B4C41F94-E1DAF03C-19814683-C43B47CD-A3DDE57F-0B56782C-5B5F800E-7FC3F45D-4CAF2AEA-BF8424A8-1FF01D4F-F158F76B-4616FDB1-371E8877-90AE3E1F-141F107B-DACBF566-7344B42B-C3F013EC-0932D26F-5B28EF4C-E11B2576-8094BB45-08F46B02-52D4C6D5-C090C371-EC305E03-4C749042-EBC23AB3-C029EA5C-77EA41E7-74F7FEC4-3D519990-9224E94F-FF45CA91-20CDE292-AC"
